k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
36,20,10,1.5,10,0.15,1.8,0.6783232632179165,0.24268957260149338
36,20,20,1.5,10,0.18,2.2,0.6783240635470145,0.2427413821456801
28,16,20,2.5,6,0.22,1.8,0.6783267566783225,0.24267959574295273
32,20,20,2.0,10,0.18,2.2,0.6783275299777504,0.24272592770178378
32,20,25,2.0,10,0.18,2.6,0.67832813853931,0.24274476443383206
36,16,25,3.0,6,0.15,2.2,0.6783312312029681,0.24259944009065917
28,12,25,1.5,10,0.18,2.2,0.6783317033320139,0.24269884546443282
32,20,25,2.0,14,0.22,1.8,0.6783357839123035,0.24277745884331053
36,16,25,2.0,10,0.15,1.8,0.6783382902191917,0.24270320958339903
40,20,20,1.5,6,0.18,2.6,0.6783407316388566,0.24275041432007888
32,20,20,2.5,6,0.22,2.2,0.6783415149448042,0.2427358660844255
32,20,10,1.5,10,0.18,2.2,0.678342045310016,0.24271600519098388
32,20,15,2.5,10,0.15,1.8,0.6783425758305838,0.24268596998546146
28,16,15,2.0,14,0.15,1.8,0.6783429289629009,0.2426959306734868
36,20,25,2.5,10,0.18,1.8,0.6783432415943597,0.24274410346652484
28,20,20,2.5,10,0.22,1.8,0.6783434885536084,0.24273000899860986
28,16,15,1.5,10,0.22,1.8,0.6783443892748117,0.24270923009126585
28,16,10,2.5,6,0.15,1.8,0.6783459010795739,0.24262410086961508
32,16,15,1.5,6,0.15,2.6,0.6783466833956493,0.24268329243173362
32,20,10,2.5,6,0.18,1.8,0.678347044123498,0.24265029914278607
28,16,15,2.5,6,0.18,1.8,0.6783488229173633,0.2426504930690631
32,16,20,2.0,6,0.15,2.6,0.6783491989322286,0.24267258081609142
36,20,20,2.5,6,0.22,1.8,0.6783546066477377,0.24272092089062772
40,20,25,2.0,14,0.15,2.6,0.6783551462060168,0.24282617933386316
28,12,15,1.5,6,0.18,1.8,0.6783558489944874,0.2426781544977697
32,20,15,2.0,10,0.18,1.8,0.6783561666544828,0.24271770384150898
28,20,20,2.0,14,0.22,2.2,0.6783569947743561,0.2427670627508852
40,20,25,2.5,6,0.22,2.2,0.678357071333274,0.24279281956985616
28,16,10,1.5,14,0.18,2.2,0.678357985589804,0.2427133811808192
28,20,15,3.0,14,0.15,1.8,0.6783597621066332,0.24271956809157122
28,16,15,2.0,6,0.22,1.8,0.6783599797303365,0.24269861353210778
36,20,20,2.5,10,0.15,1.8,0.6783600638949338,0.2427121992453117
36,20,25,2.5,14,0.15,2.2,0.6783646026869983,0.24279816227094284
36,16,25,1.5,10,0.18,1.8,0.6783649749009707,0.24274228295912706
32,16,25,2.0,10,0.15,2.2,0.6783666143860555,0.24271662343738445
32,12,20,1.5,6,0.15,1.8,0.6783675443450305,0.242668480957183
36,20,20,1.5,6,0.22,2.2,0.678367678219811,0.24277117485127286
32,20,15,3.0,6,0.15,2.6,0.6783679105535582,0.24264778386500505
32,20,25,2.5,6,0.22,2.6,0.6783689892405051,0.24278029318021474
40,12,25,1.5,6,0.15,1.8,0.678370245619176,0.24267394383962448
40,20,15,1.5,6,0.18,1.8,0.6783708154371626,0.2427106839632828
28,20,10,2.0,14,0.22,1.8,0.678371409808619,0.2427470024635315
36,20,20,3.0,6,0.18,2.2,0.6783723443110367,0.24268773929754378
40,16,25,2.5,6,0.18,1.8,0.6783728698484043,0.24266883500225722
32,20,25,2.5,14,0.15,2.6,0.6783798117754934,0.24278443381410664
36,20,15,3.0,6,0.15,1.8,0.6783811944260815,0.2425856074616988
32,20,10,3.0,6,0.15,1.8,0.6783835535258285,0.24260210023920972
28,16,10,1.5,6,0.22,2.2,0.6783844388132615,0.2427223279778247
28,20,10,2.5,14,0.15,2.2,0.6783851414070567,0.24273274135252854
40,16,25,2.0,6,0.15,2.6,0.6783859821685764,0.24270645470970567
40,20,20,1.5,10,0.18,1.8,0.6783892623009664,0.24277522422976675
32,16,20,1.5,14,0.15,2.2,0.6783906826665803,0.24274465970748693
28,12,15,1.5,10,0.15,1.8,0.6783911183241945,0.2427031851828563
28,20,15,2.5,14,0.15,2.6,0.6783912157685864,0.2427515543979226
40,16,25,3.0,6,0.15,2.2,0.678391498925406,0.24262551754734804
28,20,10,1.5,14,0.22,2.6,0.6783934665659251,0.24276698414259887
40,20,25,3.0,6,0.22,2.2,0.6783943495759391,0.24280945054680825
36,16,25,1.5,14,0.15,2.2,0.6783966810829932,0.24277536035147335
28,20,10,1.5,10,0.22,2.6,0.6783972373238373,0.2427580877469672
28,16,25,1.5,14,0.22,2.2,0.6783986348788728,0.2427687870008004
36,20,25,1.5,14,0.18,2.6,0.6783995431077735,0.24282298576910838
28,20,25,3.0,10,0.18,2.2,0.6784006746565422,0.24275101810630734
28,20,20,2.0,10,0.22,2.2,0.6784023800198928,0.24276924926672905
28,20,15,2.5,6,0.22,2.6,0.6784044655124827,0.24276593781173095
32,16,20,1.5,10,0.18,1.8,0.6784059957326725,0.24273965653886947
36,20,20,2.0,6,0.18,2.6,0.6784084261719745,0.2427562583849817
28,20,25,2.5,14,0.18,2.6,0.678409681227787,0.24279334331139316
28,16,20,2.5,10,0.15,1.8,0.6784108752063355,0.24270726476380447
36,20,25,3.0,6,0.22,2.2,0.6784118138668139,0.2427925750951902
28,20,15,3.0,10,0.15,2.2,0.6784160230231737,0.2427236053537414
36,20,10,1.5,6,0.18,1.8,0.6784172535305276,0.24272023944858387
28,20,10,2.5,10,0.15,2.6,0.6784178603201606,0.24273248973154832
36,20,20,2.0,10,0.15,2.2,0.6784191949797849,0.24275989093657285
28,12,25,2.0,10,0.15,1.8,0.6784217581540125,0.24271646409042427
32,16,25,1.5,6,0.22,2.2,0.6784217690849267,0.24277368113328862
32,16,25,1.5,10,0.18,2.2,0.6784230193252918,0.24276507488542284
32,12,25,1.5,6,0.15,2.6,0.6784242463093756,0.2427222016073704
28,20,20,3.0,14,0.15,2.2,0.6784247095720866,0.24276988036622985
28,20,20,3.0,10,0.15,2.6,0.6784254055716006,0.24274397128142922
36,20,25,1.5,6,0.22,2.6,0.6784281758062433,0.24282715328044982
32,20,10,2.0,6,0.18,2.2,0.6784298444659828,0.24272717366165145
32,20,25,2.0,10,0.22,1.8,0.6784314635140761,0.24279308655863002
36,20,25,3.0,14,0.15,1.8,0.6784315280763281,0.24282608216742582
32,20,20,3.0,10,0.15,1.8,0.6784338750983384,0.2427291110558578
36,20,25,1.5,10,0.18,2.6,0.6784340019321949,0.2428138141664385
28,16,15,2.5,6,0.15,2.2,0.6784340599304785,0.24267973061532688
28,20,20,2.5,14,0.18,2.2,0.6784345087107098,0.24278952568760354
40,16,25,1.5,6,0.18,2.2,0.6784348182118379,0.24277229673370207
32,16,15,1.5,10,0.15,1.8,0.6784349034736189,0.24273330262848658
28,16,20,2.0,10,0.15,2.6,0.6784355220031558,0.2427419166146721
32,20,20,3.0,6,0.18,2.6,0.6784367838614812,0.2427391749072518
40,20,20,3.0,6,0.15,2.6,0.67843789652915,0.24268550269374117
28,16,25,2.5,14,0.15,1.8,0.6784379277055947,0.2427508746504438
36,20,15,1.5,10,0.15,2.2,0.6784386620492616,0.24276337089196132
40,20,25,2.0,6,0.22,2.2,0.6784387299530925,0.24283251980839937
40,20,25,2.0,10,0.15,2.6,0.6784388843960908,0.24281338785919257
28,16,25,2.5,10,0.15,2.2,0.678443110849303,0.24273719459873858
32,12,25,2.0,6,0.15,1.8,0.6784451976441004,0.24268089960164788
32,16,20,1.5,6,0.22,1.8,0.6784464982152437,0.24276051670724286
28,16,25,3.0,6,0.22,1.8,0.678447871796523,0.2427308454843055
36,16,25,2.5,6,0.18,1.8,0.678448744898946,0.2426987756211851
32,20,10,2.5,6,0.15,2.2,0.6784493122477765,0.24268446678310604
28,16,25,1.5,10,0.22,2.2,0.6784499560106526,0.24278060697054918
28,16,10,2.0,10,0.15,1.8,0.6784507585575261,0.24272754798370352
28,16,20,2.0,14,0.15,2.2,0.6784529875404866,0.24276149023674876
28,16,20,3.0,6,0.18,1.8,0.6784531859742238,0.2426822323505818
28,20,10,2.0,10,0.18,2.6,0.6784555555676016,0.2427695530062218
28,20,10,3.0,6,0.18,2.6,0.6784585290935468,0.24273661134541832
32,16,25,3.0,6,0.18,1.8,0.6784593240590743,0.24268099488434733
32,20,25,1.5,14,0.22,2.2,0.6784603909101127,0.24283723550650171
36,16,20,2.0,6,0.15,1.8,0.6784605485009476,0.24268467143668473
32,20,20,2.5,10,0.15,2.2,0.6784608307784148,0.2427621880384611
28,16,10,2.0,6,0.15,2.6,0.6784675156732939,0.24272415872304415
36,16,25,1.5,6,0.22,1.8,0.6784688888612762,0.24279079568522516
28,16,15,1.5,14,0.18,2.2,0.6784690386564467,0.2427740682624709
36,16,20,1.5,6,0.18,1.8,0.6784691704601576,0.24274791396005818
28,12,25,1.5,14,0.15,2.6,0.6784693456171164,0.24276958267358237
40,20,20,2.0,6,0.18,2.2,0.6784700619489076,0.24277476509550736
40,20,25,2.5,10,0.15,2.2,0.6784704055282709,0.24281437933845318
40,20,20,1.5,14,0.15,2.2,0.6784712111473327,0.24283784564349883
28,20,25,2.5,14,0.22,1.8,0.6784715034347022,0.24282327755803249
28,12,20,1.5,6,0.18,2.2,0.6784725611794131,0.24274708532498884
36,20,25,2.5,6,0.22,2.2,0.6784734284566336,0.24282249029559066
28,20,15,1.5,10,0.22,2.6,0.6784766982166768,0.2428038138565569
32,20,15,2.5,6,0.18,2.2,0.678477946381816,0.24274068366869786
32,16,25,2.0,14,0.15,1.8,0.6784786371597857,0.2427856981577211
32,20,25,1.5,10,0.22,2.2,0.678480511704022,0.24282809446511952
36,20,25,1.5,14,0.22,1.8,0.6784817074312193,0.24286256908665999
28,16,25,2.0,10,0.18,2.2,0.6784817731516929,0.2427769002839333
28,12,15,1.5,6,0.15,2.2,0.678482801055445,0.24273398016004447
28,20,20,3.0,6,0.22,2.6,0.678482881029764,0.24281007175170927
28,20,15,1.5,14,0.22,2.6,0.6784835627152919,0.2428189200345115
32,12,25,1.5,10,0.15,1.8,0.6784844051999709,0.2427595929294149
28,16,20,1.5,6,0.22,2.6,0.6784848992346231,0.24279411599358278
28,20,25,3.0,14,0.15,2.6,0.6784849611714386,0.24281407533334953
28,20,15,2.0,14,0.18,2.6,0.678486730178598,0.24280911072848357
28,16,20,2.5,6,0.18,2.2,0.6784874403043378,0.24273873472137314
28,12,20,1.5,10,0.15,2.2,0.6784883038632911,0.24275811843606407
40,20,15,2.0,6,0.15,1.8,0.6784884830730016,0.2426973788430165
28,16,20,1.5,14,0.18,2.6,0.6784920427921166,0.24279756797782362
28,20,15,2.5,14,0.18,1.8,0.6784935047893946,0.24279783770025085
28,16,10,1.5,10,0.18,2.2,0.6784935161656742,0.2427686474407067
32,20,15,1.5,14,0.18,2.2,0.6784940055836995,0.24281434487983874
32,20,10,1.5,14,0.15,2.6,0.6784945976974283,0.2427954533714967
32,20,25,3.0,10,0.15,2.2,0.678496740753599,0.24278265040210534
40,20,25,2.0,14,0.18,1.8,0.6785000522009894,0.24289102841232563
32,20,15,2.0,6,0.18,2.6,0.6785013679243018,0.2427821748486165
32,20,20,2.0,14,0.15,2.6,0.678503433419195,0.24282428335903133
32,20,25,2.5,14,0.18,1.8,0.678504207231948,0.24284037715897874
32,16,25,2.0,6,0.22,1.8,0.6785096866821017,0.24278673035478368
32,16,15,1.5,6,0.18,1.8,0.6785114300444945,0.24275857972942694
28,20,25,2.5,10,0.18,2.6,0.678517418982541,0.24281600571811407
40,20,25,1.5,14,0.18,2.2,0.6785182029225426,0.24289880369667544
28,12,25,2.0,6,0.15,2.6,0.6785191524854163,0.2427491022752239
40,20,20,2.0,10,0.15,1.8,0.6785192997830449,0.24280514396165667
40,16,25,2.5,6,0.15,2.2,0.6785231213876293,0.24271559726357625
28,12,25,2.5,6,0.15,1.8,0.6785257657150007,0.24270166821857314
28,16,20,3.0,6,0.15,2.2,0.6785285652530582,0.24270268607155734
40,20,20,1.5,6,0.22,1.8,0.6785301970552329,0.24283823339197216
28,20,10,2.0,10,0.22,1.8,0.6785304998325579,0.2428047201687357
28,20,10,3.0,10,0.15,1.8,0.6785335317723606,0.242760396591697
28,16,15,1.5,6,0.22,2.2,0.6785351735120212,0.2428015747894271
28,20,15,3.0,6,0.22,2.2,0.6785355814557722,0.2428060788683024
36,20,25,2.0,14,0.15,2.6,0.6785370072793395,0.24287570264937244
36,20,15,2.0,6,0.18,1.8,0.6785371704366202,0.24276084361969
28,12,20,2.0,6,0.15,1.8,0.678537441622585,0.2427314341318327
28,16,15,2.0,6,0.18,2.2,0.6785398265211553,0.2427719622260229
36,20,25,1.5,10,0.22,1.8,0.6785411574142522,0.24286402417290517
32,16,10,1.5,6,0.15,1.8,0.6785433934078354,0.24275335094168982
28,16,20,1.5,14,0.22,1.8,0.6785442888672045,0.2428230267354219
32,16,20,2.5,6,0.15,1.8,0.6785447553712424,0.2426996234321218
40,20,15,1.5,6,0.15,2.2,0.6785455857759005,0.24277913689745861
28,20,15,2.0,14,0.22,1.8,0.6785458569887504,0.24283768290761876
32,16,20,2.0,6,0.18,1.8,0.6785470929650457,0.24276099405563717
28,20,10,2.5,6,0.22,2.2,0.6785479958697349,0.24280931417368862
36,20,15,1.5,6,0.18,2.2,0.6785488791005999,0.24280748357002874
28,16,20,2.0,10,0.18,1.8,0.6785511581869716,0.2427945984701941
28,20,10,2.5,10,0.18,1.8,0.6785512979555443,0.2427925991694308
32,20,20,2.5,14,0.15,1.8,0.6785513471733562,0.242830028819472
40,20,20,2.5,6,0.15,2.6,0.6785555051377452,0.24276285936297765
32,16,25,3.0,6,0.15,2.2,0.6785583610540409,0.2427079381726562
32,16,25,2.5,6,0.15,2.6,0.6785585717208931,0.24275405207736317
28,12,25,1.5,14,0.18,1.8,0.6785586762486726,0.2428113265897679
32,20,20,1.5,14,0.18,2.6,0.6785597434230862,0.24286278786518314
40,16,25,1.5,14,0.15,1.8,0.6785609379670758,0.24286360668350868
32,20,15,2.0,10,0.15,2.2,0.6785613269996984,0.24280613928790082
40,20,25,1.5,10,0.18,2.2,0.6785660233775553,0.24288661005115286
32,20,25,2.5,10,0.15,2.6,0.6785673737375312,0.24283001094791107
40,20,25,3.0,14,0.15,1.8,0.6785693674738995,0.24292976626510163
36,20,20,2.5,6,0.18,2.2,0.6785705702208682,0.24279436569043886
28,12,20,1.5,14,0.15,1.8,0.6785723883802621,0.2428033148721398
36,20,10,1.5,6,0.15,2.2,0.6785734988262331,0.242784239626126
36,16,25,2.0,6,0.15,2.6,0.6785765768635172,0.24278632588116214
36,16,25,2.5,6,0.15,2.2,0.6785769762690761,0.24273917501707548
36,20,25,2.5,10,0.15,2.2,0.6785815254474062,0.24284117623564058
28,12,10,1.5,6,0.15,1.8,0.6785820512454612,0.24277556859119856
32,20,20,1.5,6,0.22,2.6,0.678582389024654,0.24287034550696746
28,20,20,3.0,10,0.18,1.8,0.6785830222513242,0.24281422584589574
28,16,25,2.0,14,0.15,2.6,0.6785840048952488,0.24283527056522586
36,20,20,1.5,14,0.15,2.6,0.6785844010296517,0.24287613597899896
32,20,10,2.0,10,0.15,1.8,0.6785845592098803,0.24279961061467176
28,20,10,2.0,6,0.22,2.6,0.6785853423287654,0.24284384373256612
28,20,25,2.0,14,0.22,2.2,0.6785898245026974,0.2428823425659176
28,16,25,3.0,6,0.18,2.2,0.678592656193183,0.24277731273046202
36,16,25,1.5,10,0.15,2.2,0.6785927431279025,0.242840660839472
28,16,20,1.5,10,0.18,2.6,0.6785937574740545,0.2428338637551955
28,16,25,2.5,6,0.18,2.6,0.6785995505015503,0.24281120440790308
32,12,25,1.5,6,0.18,1.8,0.6785995782823029,0.24280229999212133
32,20,10,1.5,14,0.18,1.8,0.6786006483862442,0.242844380480065
28,20,25,3.0,14,0.18,1.8,0.6786027935622467,0.24286709142469043
32,20,25,3.0,14,0.15,1.8,0.6786039231427871,0.2428700785996422
32,20,15,3.0,6,0.18,1.8,0.6786067197840444,0.2427502642302995
28,20,10,2.0,14,0.18,2.2,0.678606909420565,0.24285030442924496
28,16,15,1.5,10,0.18,2.2,0.6786091553515186,0.2428295029602764
28,20,15,2.0,10,0.18,2.6,0.6786092170449435,0.24284831610536334
28,16,10,1.5,14,0.15,2.6,0.6786096982949539,0.24282839497704325
32,16,20,1.5,10,0.15,2.2,0.6786102272504081,0.24283002611648408
32,20,25,2.0,6,0.22,2.6,0.6786114902572865,0.2428915181739741
40,16,20,1.5,6,0.15,1.8,0.6786117031536197,0.24278622022311433
28,20,25,2.5,10,0.22,1.8,0.6786132640217469,0.24286071322315833
32,20,15,1.5,6,0.22,2.2,0.6786138777306617,0.24286261576400076
36,20,20,2.0,6,0.22,1.8,0.6786158881726968,0.24285199751819844
28,12,25,1.5,6,0.18,2.6,0.678618337566959,0.24282917728718006
28,16,10,2.0,6,0.18,1.8,0.6786196402191222,0.2427935211044944
32,20,25,2.0,14,0.18,2.2,0.6786207641871368,0.24289883837524076
36,20,20,2.0,14,0.15,1.8,0.6786219268283704,0.24287856889265974
32,16,25,1.5,14,0.15,2.6,0.6786222040587621,0.242867719555573
28,20,20,2.5,10,0.18,2.2,0.6786224721672419,0.24284920834702461
32,20,20,2.0,14,0.18,1.8,0.6786274909280416,0.24288070771561918
32,20,15,1.5,10,0.18,2.2,0.6786292734813143,0.24286029905551312
28,20,25,2.0,10,0.22,2.2,0.678629590865176,0.24288100812016467
32,20,20,1.5,14,0.22,1.8,0.6786307971688298,0.24289711075855083
36,16,20,1.5,6,0.15,2.2,0.6786310901022806,0.24281276260530696
40,16,25,2.0,6,0.18,1.8,0.6786313930649246,0.24281273080872307
40,20,25,2.0,10,0.18,1.8,0.6786376641700793,0.24290158568457754
32,20,20,1.5,10,0.18,2.6,0.6786377679714395,0.24288124550676188
40,20,20,1.5,10,0.15,2.2,0.6786387436548628,0.24288122345310917
36,12,25,1.5,6,0.15,1.8,0.6786392286903624,0.2427968072697971
36,20,15,1.5,14,0.15,1.8,0.6786420274413126,0.2428715719487709
28,16,20,2.0,6,0.18,2.6,0.6786424861737682,0.24283650634945436
36,20,20,3.0,6,0.15,2.6,0.6786435015854371,0.2427757594741555
28,20,15,2.5,10,0.15,2.6,0.678644808797651,0.24284340398137064
28,12,25,1.5,10,0.15,2.6,0.6786459948292742,0.24284190825172294
32,20,20,2.0,6,0.22,2.2,0.6786467351712342,0.24288172428513202
28,20,15,2.5,14,0.15,2.2,0.6786487212210616,0.24286289054500734
36,20,25,2.0,6,0.22,2.2,0.6786523990238738,0.24290851382772977
40,20,25,1.5,6,0.22,2.2,0.6786576505272633,0.24293723049523383
32,16,15,1.5,6,0.15,2.2,0.6786582240680877,0.24282020408808178
28,16,20,1.5,10,0.22,1.8,0.6786585257021203,0.24286482829595538
32,20,15,2.0,14,0.15,1.8,0.678659692526932,0.24286770659302812
28,20,10,3.0,6,0.22,1.8,0.6786650073818664,0.2428319641386969
28,20,20,1.5,10,0.22,2.6,0.678669798861725,0.24290170279531334
32,20,10,1.5,6,0.18,2.6,0.6786701437988442,0.2428634927713115
36,20,25,2.0,14,0.18,1.8,0.6786729553209399,0.2429368908750494
36,20,25,2.0,10,0.15,2.6,0.6786731305196397,0.24289847300154668
32,16,20,2.0,6,0.15,2.2,0.6786747524987315,0.24280910140793138
28,20,20,1.5,14,0.22,2.6,0.6786812901434724,0.24291974112683637
36,20,15,2.0,6,0.15,2.2,0.6786820314737003,0.24281408322951537
32,16,20,1.5,6,0.18,2.2,0.6786828180564289,0.24285953087670134
28,16,10,1.5,14,0.18,1.8,0.6786835402867927,0.24286276185214187
32,20,25,3.0,6,0.22,2.2,0.6786856226854895,0.24289830699493317
32,20,20,2.5,6,0.18,2.6,0.6786861209382169,0.24286391247034483
32,20,10,1.5,10,0.15,2.6,0.6786867755994537,0.24287075554077955
28,16,25,2.0,14,0.18,1.8,0.6786875249130189,0.24288283980322778
32,20,25,2.5,14,0.15,2.2,0.6786876694733301,0.24291533874505242
32,20,10,2.0,6,0.15,2.6,0.6786881049213249,0.24283177449880708
32,20,15,2.0,6,0.22,1.8,0.6786887852823794,0.2428696537991974
32,20,20,3.0,6,0.22,1.8,0.6786895231437919,0.24285473746272918
28,20,15,2.0,10,0.22,1.8,0.6786934060516032,0.24288785275850858
28,16,15,2.0,10,0.15,1.8,0.6786949131079283,0.24284457172651305
28,12,25,2.0,6,0.18,1.8,0.6786957064287586,0.2428295373213749
36,20,15,2.5,6,0.15,1.8,0.6786966433195647,0.24276308496245944
28,20,10,2.5,14,0.15,1.8,0.678696801581446,0.24286761071315396
28,16,10,1.5,6,0.18,2.6,0.6787012228388878,0.24286296008172858
32,20,20,2.0,10,0.15,2.6,0.6787014700491927,0.24288814567854566
32,20,15,3.0,6,0.15,2.2,0.6787027688763511,0.2427762948415709
28,16,20,2.5,6,0.15,2.6,0.6787046993057825,0.24282228387773108
28,16,25,2.0,6,0.22,2.2,0.6787065332981355,0.2428900972936499
40,20,20,3.0,6,0.18,1.8,0.6787127681966805,0.24279910751275116
28,12,20,1.5,6,0.15,2.6,0.6787166291161746,0.24285416909906585
28,20,20,2.5,14,0.15,2.6,0.6787169044935109,0.24290982134509861
28,12,25,1.5,14,0.15,2.2,0.6787173307371973,0.24288221299653368
28,20,25,2.5,14,0.18,2.2,0.6787191096694289,0.24292772642130522
32,20,15,2.5,6,0.15,2.6,0.6787221871071952,0.24283070811951893
32,16,25,2.0,6,0.18,2.2,0.6787228678924873,0.2428688896998586
36,20,20,1.5,14,0.18,1.8,0.6787245748309896,0.24294023782525645
28,20,20,2.5,6,0.22,2.6,0.6787258123531213,0.24292235337750565
28,20,10,1.5,14,0.22,2.2,0.6787272544472613,0.2429194394011162
28,16,10,2.0,6,0.15,2.2,0.678728512165185,0.24283805587906
32,20,20,1.5,10,0.22,1.8,0.6787298944149623,0.2429246601936921
28,16,20,2.0,10,0.15,2.2,0.6787323766695754,0.24287424029598126
28,20,10,2.5,10,0.15,2.2,0.6787329785737217,0.2428709541818216
36,20,20,1.5,10,0.15,2.6,0.6787334697853639,0.24292018144792316
40,20,25,2.0,14,0.15,2.2,0.6787340757838456,0.24298673355171396
32,20,25,2.5,10,0.18,1.8,0.6787353215374605,0.24290452489961029
36,16,25,1.5,6,0.18,2.2,0.6787354942412703,0.2428988041611303
28,16,15,1.5,14,0.15,2.6,0.6787378838562583,0.24289553387533275
28,20,25,3.0,10,0.15,2.6,0.6787381004220181,0.2428928182833931
28,12,25,1.5,6,0.22,1.8,0.6787407156420987,0.24288761325097902
32,16,25,1.5,14,0.18,1.8,0.6787426102670051,0.24292329593786305
28,12,25,1.5,10,0.18,1.8,0.6787477232113357,0.24288887675802806
32,12,25,1.5,6,0.15,2.2,0.6787487503439883,0.2428640206761395
28,20,20,2.0,14,0.18,2.6,0.6787488391654217,0.24293894582526276
32,20,25,2.0,10,0.18,2.2,0.6787552314661071,0.24293185169078557
36,20,25,3.0,10,0.15,1.8,0.6787555246952756,0.24289883859883904
28,20,20,3.0,14,0.15,1.8,0.6787586165482978,0.24291017917017396
32,16,20,1.5,14,0.15,1.8,0.6787588495145928,0.24290904964538174
28,20,25,3.0,14,0.15,2.2,0.6787596738995385,0.24293017423817517
36,20,25,3.0,6,0.18,2.6,0.6787662628920412,0.24290711988012634
28,16,15,2.0,6,0.15,2.6,0.6787717383032043,0.24286845894880887
28,16,15,2.5,6,0.15,1.8,0.6787720048546221,0.24281833062514313
40,20,25,3.0,10,0.15,1.8,0.6787721393121311,0.24292877532135307
28,16,20,2.0,14,0.15,1.8,0.6787753351301825,0.24290423772892328
32,20,10,1.5,14,0.15,2.2,0.6787764256755896,0.242921871656808
28,20,20,3.0,10,0.15,2.2,0.6787795293576633,0.24289618929252382
28,20,15,2.0,6,0.22,2.6,0.6787798606560967,0.24294243283929542
40,20,25,2.5,6,0.18,2.6,0.6787815252699143,0.24294059931785442
32,16,25,2.5,6,0.18,1.8,0.6787831763879681,0.24285214880895306
28,12,15,1.5,6,0.15,1.8,0.6787852587992791,0.2428693480282683
28,16,25,3.0,6,0.15,2.6,0.678785812384595,0.24284309116219033
40,16,25,1.5,10,0.15,1.8,0.6787866254718922,0.24293214947117897
28,16,10,1.5,10,0.15,2.6,0.6787877959457773,0.24290412283765644
40,20,25,3.0,6,0.18,2.6,0.6787890167794524,0.24293327205130122
32,16,25,1.5,10,0.15,2.6,0.6787901421793983,0.24292802699746033
28,20,15,2.5,10,0.18,1.8,0.6787913263651166,0.2429094199964071
28,16,20,1.5,14,0.18,2.2,0.6787916220259305,0.24293381272536302
28,20,10,1.5,10,0.22,2.2,0.6787923529320161,0.24293902227578082
28,20,15,2.0,14,0.18,2.2,0.6787938888675599,0.24294573321065244
36,16,25,3.0,6,0.15,1.8,0.6787974886486772,0.24277088218331416
28,16,25,2.5,6,0.22,1.8,0.6787979185820292,0.24290396759719346
40,16,25,2.0,6,0.15,2.2,0.6787986422742877,0.24287161237159743
40,20,25,2.5,14,0.15,1.8,0.678798870101806,0.24301408993535747
36,20,25,2.5,14,0.15,1.8,0.6788002007211795,0.2429802858702594
28,20,15,3.0,6,0.18,2.6,0.6788005808325888,0.24289854838470304
36,16,25,2.0,6,0.18,1.8,0.6788005992566342,0.24288448633668536
28,16,25,1.5,14,0.18,2.6,0.6788006418635264,0.24294978578680687
28,20,10,2.0,10,0.18,2.2,0.6788017912961982,0.24292474264530847
28,16,10,1.5,6,0.22,1.8,0.6788022683344199,0.24291107580821572
28,20,25,3.0,6,0.22,2.6,0.6788024050670344,0.24296347431727688
40,20,20,2.0,6,0.15,2.6,0.678803160596036,0.24290015654233102
28,16,25,1.5,6,0.22,2.6,0.6788046300473651,0.24295190593335525
28,20,10,3.0,6,0.18,2.2,0.6788051895164555,0.24287752882697863
28,16,20,2.0,6,0.22,1.8,0.6788073127340961,0.24291437436626043
40,16,25,1.5,6,0.15,2.6,0.678807390621684,0.24292360868031918
28,12,25,2.0,6,0.15,2.2,0.6788077723760672,0.24287357810011997
36,20,25,1.5,14,0.18,2.2,0.6788097746096909,0.24300368948616674
32,20,10,1.5,10,0.18,1.8,0.6788114264267737,0.24292765938892844
28,16,25,2.0,10,0.15,2.6,0.6788115818416434,0.24292292926022682
32,20,20,2.0,14,0.15,2.2,0.6788123519055862,0.2429587399258494
32,20,10,1.5,6,0.22,1.8,0.6788140123746023,0.2429313540557905
28,20,20,2.0,14,0.22,1.8,0.6788144010255754,0.24297057018052598
32,20,15,1.5,14,0.15,2.6,0.6788165995105507,0.24295680141723547
40,20,20,2.5,6,0.18,1.8,0.6788166095273342,0.2428730947343875
28,20,15,2.5,6,0.22,2.2,0.6788207017719577,0.24294257579905532
32,16,25,2.0,10,0.15,1.8,0.6788209067294958,0.24291562122799346
40,20,20,1.5,6,0.18,2.2,0.6788244423504233,0.24295497809300992
28,16,15,1.5,14,0.18,1.8,0.6788269554561404,0.24293702521516763
28,20,20,2.5,14,0.18,1.8,0.6788275535300536,0.24295984194569778
36,16,25,1.5,14,0.15,1.8,0.6788289525353693,0.24296524102076875
36,20,20,1.5,6,0.18,2.6,0.6788295110483248,0.24296292828311544
28,16,10,1.5,14,0.15,2.2,0.678833482130264,0.24293078168886206
32,20,10,2.5,6,0.15,1.8,0.6788365232204464,0.24283941331155895
28,20,15,1.5,14,0.22,2.2,0.6788373445695466,0.24297983626069858
28,12,20,1.5,10,0.15,1.8,0.6788379798013633,0.2429180898271121
32,16,25,1.5,6,0.18,2.6,0.6788405430160657,0.2429517760179017
28,20,15,3.0,10,0.15,1.8,0.6788418369596635,0.24290612224740743
28,20,10,2.5,6,0.18,2.6,0.6788440535252686,0.2429251652028887
36,20,20,2.5,6,0.15,2.6,0.6788442455678309,0.242890175493237
