MatchID,Date,BeyA,BeyB,ScoreA,ScoreB,PreA,PreB,PostA,PostB,arena,elo_arena_updated,MatchType,SeasonID,Tier,Matchday,KBaseA,KBaseB,KEffA,KEffB,ExpA,ExpB,ActA,ActB,FormEmaA,FormEmaB
M0234,2026-01-30,TuskMammoth,SamuraiSaber,0,4,1020.0,1024.12,997.35,1047.54,Drop Attack,Drop Attack,exhibition,,,,38.1942,38.1942,45.833,47.4051,0.4941,0.5059,0.0,1.0,0.0667,0.0804
M0235,2026-01-30,PhoenixWing,CobaltDrake,4,1,1015.88,1024.12,1033.98,1004.73,Drop Attack,Drop Attack,exhibition,,,,38.1942,38.1942,44.261,47.4051,0.4882,0.5118,0.8971,0.1029,0.0529,0.0804
M0236,2026-01-30,TyrannoBeat,SharkScale,0,5,1020.0,1020.0,992.37,1047.63,Drop Attack,Drop Attack,exhibition,,,,38.1942,38.1942,45.833,45.833,0.5,0.5,-0.1029,1.1029,0.0667,0.0667
M0237,2026-01-30,ValkyrieVolt,SamuraiSaber,5,0,1047.11,1047.54,1078.03,1016.55,Drop Attack,Drop Attack,exhibition,,,,36.5049,36.5049,51.2187,51.3491,0.4994,0.5006,1.1029,-0.1029,0.1344,0.1355
M0238,2026-01-30,PhoenixWing,SharkScale,0,4,1033.98,1047.63,1011.17,1072.44,Drop Attack,Drop Attack,exhibition,,,,36.5049,36.5049,47.5015,51.6359,0.4804,0.5196,0.0,1.0,0.1004,0.1382
M0239,2026-01-30,SamuraiSaber,PhoenixWing,4,0,1016.55,1011.17,1035.65,992.79,Drop Attack,Drop Attack,exhibition,,,,34.9245,34.9245,38.8016,37.3317,0.5077,0.4923,1.0,0.0,0.037,0.023
M0240,2026-01-30,ValkyrieVolt,SharkScale,8,4,1078.03,1072.44,1105.36,1045.78,Drop Attack,Drop Attack,exhibition,,,,34.9245,34.9245,55.5553,54.1809,0.508,0.492,1.0,0.0,0.1969,0.1838
M0241,2026-01-30,WeissTiger,TuskMammoth,0,5,1000,997.35,975.73,1020.04,Drop Attack,Drop Attack,exhibition,,,,40.0,36.5049,40.0,37.3918,0.5038,0.4962,-0.1029,1.1029,,-0.0081
M0242,2026-01-30,DranSword,DranDagger,2,5,975.88,975.88,957.06,994.71,Drop Attack,Drop Attack,exhibition,,,,38.1942,38.1942,47.4051,47.4051,0.5,0.5,0.1029,0.8971,-0.0804,-0.0804
M0243,2026-01-30,SolEclipse,ScorpioSpear,0,5,1000,1000,975.88,1024.12,Drop Attack,Drop Attack,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,-0.1029,1.1029,,
M0244,2026-01-30,WizardArrow,CrimsonGaruda,0,4,1000,1000,980.0,1020.0,Drop Attack,Drop Attack,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,0.0,1.0,,
M0245,2026-01-30,TyrannoBeat,PerseusDark,0,4,992.37,1000,973.3,1019.56,Drop Attack,Drop Attack,exhibition,,,,36.5049,40.0,38.9809,40.0,0.489,0.511,0.0,1.0,-0.0226,
M0246,2026-01-30,LeonClaw,WhaleWave,0,4,1000,1000,980.0,1020.0,Drop Attack,Drop Attack,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,0.0,1.0,,
M0247,2026-01-30,WizardArc,GolemRock,5,0,1000,1000,1024.12,975.88,Drop Attack,Drop Attack,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,1.1029,-0.1029,,
M0248,2026-01-30,LeonCrest,HellsChain,0,4,1000,1000,980.0,1020.0,Drop Attack,Drop Attack,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,0.0,1.0,,
M0249,2026-01-30,TuskMammoth,DranDagger,3,5,1020.04,994.71,1003.77,1009.33,Drop Attack,Drop Attack,exhibition,,,,34.9245,36.5049,42.6646,38.3361,0.5364,0.4636,0.1551,0.8449,0.0739,-0.0167
M0250,2026-01-30,ScorpioSpear,CrimsonGaruda,5,2,1024.12,1020.0,1042.66,1002.07,Drop Attack,Drop Attack,exhibition,,,,38.1942,38.1942,47.4051,45.833,0.5059,0.4941,0.8971,0.1029,0.0804,0.0667
M0251,2026-01-30,PerseusDark,WhaleWave,3,4,1019.56,1020.0,1004.65,1034.96,Drop Attack,Drop Attack,exhibition,,,,38.1942,38.1942,45.6652,45.833,0.4994,0.5006,0.1729,0.8271,0.0652,0.0667
M0252,2026-01-30,WizardArc,HellsChain,4,0,1024.12,1020.0,1047.54,997.35,Drop Attack,Drop Attack,exhibition,,,,38.1942,38.1942,47.4051,45.833,0.5059,0.4941,1.0,0.0,0.0804,0.0667
M0253,2026-01-30,DranDagger,ScorpioSpear,2,4,1009.33,1042.66,997.82,1057.47,Drop Attack,Drop Attack,exhibition,,,,34.9245,36.5049,38.7325,49.8465,0.4522,0.5478,0.1551,0.8449,0.0363,0.1218
M0254,2026-01-30,WhaleWave,WizardArc,5,3,1034.96,1047.54,1052.24,1028.9,Drop Attack,Drop Attack,exhibition,,,,36.5049,36.5049,47.6,51.3491,0.4819,0.5181,0.8449,0.1551,0.1013,0.1355
M0255,2026-01-30,DranDagger,WizardArc,2,4,997.82,1028.9,987.53,1041.56,Drop Attack,Drop Attack,exhibition,,,,33.446,34.9245,34.2597,42.1618,0.4554,0.5446,0.1551,0.8449,-0.0081,0.0691
M0256,2026-01-30,ScorpioSpear,WhaleWave,7,2,1057.47,1052.24,1087.32,1022.95,Drop Attack,Drop Attack,exhibition,,,,34.9245,34.9245,50.1366,49.1947,0.5075,0.4925,1.1029,-0.1029,0.1452,0.1362
M0257,2026-01-30,HellsChain,CrimsonGaruda,4,2,1000.58,1005.09,1009.26,994.73,Xtreme,Xtreme,season,S1,3,1,24.5812,24.5812,24.7176,29.4648,0.4935,0.5065,0.8449,0.1551,0.0018,0.0662
M0258,2026-01-30,SharkEdge,WizardRod,4,3,1001.31,990.59,1009.87,981.01,Xtreme,Xtreme,season,S1,3,1,23.0107,25.4485,27.4508,30.7152,0.5154,0.4846,0.8271,0.1729,-0.0643,-0.069
M0259,2026-01-30,WhaleWave,SilverWolf,3,4,994.05,968.27,984.66,981.77,Xtreme,Xtreme,season,S1,3,1,25.4485,27.3667,25.7781,37.0606,0.537,0.463,0.1729,0.8271,-0.0043,-0.1181
M0260,2026-01-30,RhinoReaper,UnicornSting,2,4,1005.74,992.49,994.0,1002.96,Xtreme,Xtreme,season,S1,3,1,24.5812,24.5812,32.2607,28.7508,0.5191,0.4809,0.1551,0.8449,-0.1041,-0.0565
M0261,2026-01-30,LeonClaw,ValkyrieVolt,4,2,986.62,1000,997.52,985.43,Xtreme,Xtreme,season,S1,3,1,26.3757,40.0,29.9465,40.0,0.4808,0.5192,0.8449,0.1551,-0.0451,
M0262,2026-01-30,DranBrave,HellsReaper,3,4,1040.17,1015.25,1028.77,1026.42,Xtreme,Xtreme,season,S1,2,1,21.6363,24.5812,31.4146,30.7865,0.5358,0.4642,0.1729,0.8271,0.1506,0.0841
M0263,2026-01-30,PhoenixWing,KnightMail,0,4,1033.43,996.92,1015.02,1014.12,Xtreme,Xtreme,season,S1,2,1,23.0107,23.7698,33.3266,31.1522,0.5524,0.4476,0.0,1.0,0.1494,-0.1035
M0264,2026-01-30,DranDagger,PerseusDark,3,5,1013.01,994.18,1002.52,1003.76,Xtreme,Xtreme,season,S1,2,1,24.5812,25.4485,28.2244,25.7531,0.5271,0.4729,0.1551,0.8449,-0.0494,-0.004
M0265,2026-01-30,SharkScale,SolEclipse,6,2,1026.54,1004.49,1043.9,990.53,Xtreme,Xtreme,season,S1,2,1,32.0629,28.4261,37.0604,29.8074,0.5317,0.4683,1.0,0.0,0.052,-0.0162
M0266,2026-01-30,WyvernHover,WeissTiger,4,2,1000,1016.64,1014.75,1005.91,Xtreme,Xtreme,season,S1,2,1,40.0,27.3667,40.0,29.0918,0.4761,0.5239,0.8449,0.1551,,-0.021
M0267,2026-01-30,DranSword,CobaltDragoon,1,4,1050.36,1050.13,1041.39,1061.96,Xtreme,Xtreme,season,S1,1,1,22.3006,23.0107,22.5744,29.7662,0.5003,0.4997,0.1029,0.8971,0.0041,0.0979
M0268,2026-01-30,FoxBrush,LeonCrest,0,4,1084.98,1042.06,1071.59,1061.62,Xtreme,Xtreme,season,S1,1,1,20.4334,24.5812,23.856,34.8482,0.5615,0.4385,0.0,1.0,-0.0558,0.1392
M0269,2026-01-30,TuskMammoth,ScorpioSpear,4,0,1071.35,1042.24,1081.73,1027.15,Xtreme,Xtreme,season,S1,1,1,17.6531,23.7698,22.6396,32.9296,0.5418,0.4582,1.0,0.0,0.0942,0.1285
M0270,2026-01-30,GolemRock,CerberusFlame,4,3,1109.3,1027.15,1115.78,1021.76,Xtreme,Xtreme,season,S1,1,1,19.3807,21.0148,30.6694,25.5396,0.6161,0.3839,0.8271,0.1729,0.1942,-0.0718
M0271,2026-01-30,ViperTail,ImpactDrake,0,4,1031.02,1107.32,1020.49,1115.12,Xtreme,Xtreme,season,S1,1,1,24.5812,18.9047,26.8573,19.9218,0.3919,0.6081,0.0,1.0,0.0309,-0.0179
M0272,2026-02-11,ValkyrieVolt,SharkEdge,4,0,985.43,1009.87,1008.85,997.42,Xtreme,Xtreme,season,S1,3,2,38.1942,22.3006,43.7574,23.2493,0.4649,0.5351,1.0,0.0,-0.0486,-0.0142
M0273,2026-02-11,UnicornSting,HellsChain,0,4,1002.96,1009.26,991.27,1022.63,Xtreme,Xtreme,season,S1,3,2,23.7698,23.7698,23.8038,27.2249,0.4909,0.5091,0.0,1.0,-0.0005,0.0485
M0274,2026-02-11,SilverWolf,RhinoReaper,2,4,981.77,994.0,971.74,1005.02,Xtreme,Xtreme,season,S1,3,2,26.3757,23.7698,30.6307,33.6661,0.4824,0.5176,0.1551,0.8449,-0.0538,-0.1388
M0275,2026-02-11,WizardRod,WhaleWave,4,2,981.01,984.66,992.23,974.71,Xtreme,Xtreme,season,S1,3,2,24.5812,24.5812,32.055,28.4379,0.4947,0.5053,0.8449,0.1551,-0.1013,-0.0523
M0276,2026-02-11,CrimsonGaruda,LeonClaw,2,5,994.73,997.52,985.09,1007.81,Xtreme,Xtreme,season,S1,3,2,23.7698,25.4485,24.5217,26.1693,0.496,0.504,0.1029,0.8971,0.0105,0.0094
M0277,2026-02-11,WeissTiger,PhoenixWing,4,0,1005.91,1015.02,1022.18,1001.66,Xtreme,Xtreme,season,S1,2,2,26.3757,22.3006,31.7077,26.038,0.4869,0.5131,1.0,0.0,-0.0674,0.0559
M0278,2026-02-11,SolEclipse,DranBrave,0,4,990.53,1028.77,975.55,1040.43,Xtreme,Xtreme,season,S1,2,2,27.3667,21.0148,33.6456,26.1951,0.4452,0.5548,0.0,1.0,-0.0765,0.0822
M0279,2026-02-11,PerseusDark,SharkScale,2,5,1003.76,1043.9,994.26,1057.71,Xtreme,Xtreme,season,S1,2,2,24.5812,30.769,27.9836,40.689,0.4425,0.5575,0.1029,0.8971,0.0461,0.1075
M0280,2026-02-11,KnightMail,DranDagger,6,2,1014.12,1002.52,1025.78,987.84,Xtreme,Xtreme,season,S1,2,2,23.0107,23.7698,24.1205,30.3597,0.5167,0.4833,1.0,0.0,-0.0161,-0.0924
M0281,2026-02-11,HellsReaper,WyvernHover,1,4,1026.42,1014.75,1013.0,1032.89,Xtreme,Xtreme,season,S1,2,2,23.7698,38.1942,32.421,43.8289,0.5168,0.4832,0.1029,0.8971,0.1213,0.0492
M0282,2026-02-11,ImpactDrake,FoxBrush,6,0,1115.12,1071.59,1127.27,1055.44,Xtreme,Xtreme,season,S1,1,2,18.4594,19.8895,20.4926,27.2437,0.5623,0.4377,1.1551,-0.1551,0.0367,-0.1232
M0283,2026-02-11,CerberusFlame,DranSword,1,4,1021.76,1041.39,1012.18,1050.56,Xtreme,Xtreme,season,S1,1,2,20.4334,21.6363,25.9716,24.8457,0.4718,0.5282,0.1029,0.8971,-0.0903,-0.0494
M0284,2026-02-11,ScorpioSpear,GolemRock,4,0,1027.15,1115.78,1043.69,1097.0,Xtreme,Xtreme,season,S1,1,2,23.0107,18.9047,26.4783,30.0441,0.3752,0.6248,1.0,0.0,0.0502,0.1964
M0285,2026-02-11,LeonCrest,TuskMammoth,0,4,1061.62,1081.73,1043.86,1093.36,Xtreme,Xtreme,season,S1,1,2,23.7698,17.2885,37.7125,24.6895,0.4711,0.5289,0.0,1.0,0.1955,0.1427
M0286,2026-02-11,CobaltDragoon,ViperTail,6,2,1061.96,1020.49,1075.85,1009.22,Xtreme,Xtreme,season,S1,1,2,22.3006,23.7698,31.5199,25.5888,0.5594,0.4406,1.0,0.0,0.1378,-0.0255
M0287,2026-02-11,DranSword,ScorpioSpear,0,5,1050.56,1043.69,1037.43,1062.56,Xtreme,Xtreme,season,S1,1,3,21.0148,22.3006,21.414,30.7869,0.5099,0.4901,-0.1029,1.1029,0.0063,0.1268
M0288,2026-02-11,TuskMammoth,ImpactDrake,5,2,1093.36,1127.27,1105.14,1116.55,Xtreme,Xtreme,season,S1,1,3,16.9474,18.0428,26.4287,24.0433,0.4513,0.5487,0.8971,0.1029,0.1865,0.1109
M0289,2026-02-11,GolemRock,LeonCrest,0,5,1097.0,1043.86,1081.21,1064.47,Xtreme,Xtreme,season,S1,1,3,18.4594,23.0107,23.2724,30.3724,0.5759,0.4241,-0.1029,1.1029,0.0869,0.1066
M0290,2026-02-11,ViperTail,FoxBrush,2,4,1009.22,1055.44,1001.25,1063.85,Xtreme,Xtreme,season,S1,1,3,23.0107,19.3807,28.5923,30.1866,0.4339,0.5661,0.1551,0.8449,-0.0809,-0.1859
M0291,2026-02-11,CobaltDragoon,CerberusFlame,4,0,1075.85,1012.18,1089.44,1000.92,Xtreme,Xtreme,season,S1,1,3,21.6363,19.8895,33.2015,27.4963,0.5906,0.4094,1.0,0.0,0.1782,-0.1275
M0292,2026-02-11,DranBrave,PerseusDark,0,4,1040.43,994.26,1024.33,1007.93,Xtreme,Xtreme,season,S1,2,3,20.4334,23.7698,28.4375,24.1473,0.5661,0.4339,0.0,1.0,0.1306,-0.0053
M0293,2026-02-11,DranDagger,WeissTiger,2,5,987.84,1022.18,976.37,1031.3,Xtreme,Xtreme,season,S1,2,3,23.0107,25.4485,32.988,26.213,0.4507,0.5493,0.1029,0.8971,-0.1445,0.01
M0294,2026-02-11,SharkScale,KnightMail,4,0,1057.71,1025.78,1076.71,1014.12,Xtreme,Xtreme,season,S1,2,3,29.5585,22.3006,41.8328,25.6797,0.5458,0.4542,1.0,0.0,0.1384,0.0505
M0295,2026-02-11,WyvernHover,PhoenixWing,4,0,1032.89,1001.66,1054.38,991.22,Xtreme,Xtreme,season,S1,2,3,36.5049,21.6363,47.2158,22.9344,0.5448,0.4552,1.0,0.0,0.0978,-0.02
M0296,2026-02-11,HellsReaper,SolEclipse,4,0,1013.0,975.55,1024.81,959.34,Xtreme,Xtreme,season,S1,2,3,23.0107,26.3757,26.4595,36.3172,0.5537,0.4463,1.0,0.0,0.05,-0.1256
M0297,2026-02-11,HellsChain,SilverWolf,2,5,1022.63,971.74,1008.33,986.94,Xtreme,Xtreme,season,S1,3,3,23.0107,25.4485,30.4282,32.3382,0.5727,0.4273,0.1029,0.8971,0.1074,-0.0902
M0298,2026-02-11,WhaleWave,ValkyrieVolt,0,4,974.71,1008.85,961.03,1026.76,Xtreme,Xtreme,season,S1,3,3,23.7698,36.5049,30.3311,39.7102,0.451,0.549,0.0,1.0,-0.092,0.0293
M0299,2026-02-11,RhinoReaper,WizardRod,5,1,1005.02,992.23,1018.65,979.37,Xtreme,Xtreme,season,S1,3,3,23.0107,23.7698,28.3011,26.7041,0.5184,0.4816,1.0,0.0,-0.0766,-0.0411
M0300,2026-02-11,LeonClaw,SharkEdge,4,3,1007.81,997.42,1016.88,988.97,Xtreme,Xtreme,season,S1,3,3,24.5812,21.6363,29.0496,27.0651,0.5149,0.4851,0.8271,0.1729,0.0606,-0.0836
M0301,2026-02-11,CrimsonGaruda,UnicornSting,0,4,985.09,991.27,972.33,1004.81,Xtreme,Xtreme,season,S1,3,3,23.0107,23.0107,25.998,27.5579,0.4911,0.5089,0.0,1.0,-0.0433,-0.0659
M0302,2026-02-11,EmperorMight,WolfHunt,0,4,1000,1000,980.0,1020.0,Xtreme,Xtreme,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,0.0,1.0,,
M0303,2026-02-11,TuskMammoth,EmperorMight,4,0,1105.14,980.0,1114.19,965.0,Xtreme,Xtreme,exhibition,,,,16.6284,38.1942,27.6556,45.833,0.6727,0.3273,1.0,0.0,0.2211,-0.0667
M0304,2026-02-11,TuskMammoth,WolfHunt,4,0,1114.19,1020.0,1124.43,1003.15,Xtreme,Xtreme,exhibition,,,,16.3299,38.1942,27.8532,45.833,0.6323,0.3677,1.0,0.0,0.2352,0.0667
M0305,2026-02-11,TuskMammoth,WyvernHover,4,0,1124.43,1054.38,1135.74,1034.29,Xtreme,Xtreme,exhibition,,,,16.0506,34.9245,28.2273,50.164,0.5995,0.4005,1.0,0.0,0.2529,0.1455
M0306,2026-02-11,TuskMammoth,ValkyrieVolt,0,5,1135.74,1026.76,1114.08,1059.88,Xtreme,Xtreme,exhibition,,,,15.7894,34.9245,28.7005,43.8829,0.6519,0.3481,-0.1029,1.1029,0.2726,0.0855
M0307,2026-02-11,SharkScale,CerberusFlame,4,1,1076.71,1000.92,1089.41,992.53,Xtreme,Xtreme,exhibition,,,,28.4261,19.3807,43.8204,28.9782,0.6074,0.3926,0.8971,0.1029,0.1805,-0.1651
M0308,2026-02-11,SolEclipse,SharkEdge,5,0,959.34,988.97,984.06,970.77,Xtreme,Xtreme,exhibition,,,,25.4485,21.0148,38.3048,28.209,0.4575,0.5425,1.1029,-0.1029,-0.1684,-0.1141
M0309,2026-02-11,EmperorMight,WolfHunt,4,2,1000,1000,1013.8,986.2,Drop Attack,Drop Attack,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,0.8449,0.1551,,
M0310,2026-02-11,PhoenixWing,CobaltDragoon,2,4,992.79,984.12,979.2,999.93,Drop Attack,Drop Attack,exhibition,,,,33.446,38.1942,38.0336,44.261,0.5125,0.4875,0.1551,0.8449,-0.0457,-0.0529
M0311,2026-02-11,ImpactDrake,CobaltDrake,5,2,980.0,1004.73,999.83,988.22,Drop Attack,Drop Attack,exhibition,,,,38.1942,36.5049,45.833,38.1632,0.4645,0.5355,0.8971,0.1029,-0.0667,0.0151
M0312,2026-02-13,WizardArc,LeonClaw,4,0,1041.56,980.0,1059.48,961.1,Drop Attack,Drop Attack,exhibition,,,,33.446,38.1942,43.4701,45.833,0.5877,0.4123,1.0,0.0,0.0999,-0.0667
M0313,2026-02-13,SamuraiSaber,CobaltDrake,2,6,1035.65,988.22,1011.09,1010.7,Drop Attack,Drop Attack,exhibition,,,,33.446,34.9245,43.2495,39.5932,0.5678,0.4322,0.0,1.0,0.0977,-0.0446
M0314,2026-02-13,PhoenixWing,ValkyrieVolt,0,5,979.2,1105.36,961.84,1129.87,Drop Attack,Drop Attack,exhibition,,,,32.0629,33.446,40.4577,57.1508,0.326,0.674,-0.1029,1.1029,-0.0873,0.2362
M0315,2026-02-13,TuskMammoth,LeonCrest,0,4,1003.77,980.0,985.2,1004.48,Drop Attack,Drop Attack,exhibition,,,,33.446,38.1942,34.7692,45.833,0.5342,0.4658,0.0,1.0,0.0132,-0.0667
M0316,2026-02-13,WizardArc,CobaltDrake,4,2,1059.48,1010.7,1072.05,1000.48,Drop Attack,Drop Attack,exhibition,,,,32.0629,33.446,45.6793,37.1678,0.5697,0.4303,0.8449,0.1551,0.1416,0.0371
M0317,2026-02-13,ValkyrieVolt,LeonCrest,5,2,1129.87,1004.48,1142.7,995.97,Drop Attack,Drop Attack,exhibition,,,,32.0629,36.5049,57.2584,37.9771,0.673,0.327,0.8971,0.1029,0.2619,0.0134
M0318,2026-02-13,CobaltDrake,LeonCrest,4,1,1000.48,995.97,1013.17,981.58,Drop Attack,Drop Attack,exhibition,,,,32.0629,34.9245,32.4995,36.8343,0.5065,0.4935,0.8971,0.1029,-0.0045,-0.0182
M0319,2026-02-13,WizardArc,ValkyrieVolt,3,8,1072.05,1142.7,1049.19,1170.08,Drop Attack,Drop Attack,exhibition,,,,30.769,30.769,45.48,54.482,0.3997,0.6003,-0.1029,1.1029,0.1594,0.2569
M0320,2026-02-13,WizardRod,HellsChain,0,4,979.37,1008.33,965.66,1019.49,Xtreme,Xtreme,season,S1,3,4,23.0107,22.3006,29.9055,24.3399,0.4584,0.5416,0.0,1.0,-0.0999,0.0305
M0321,2026-02-13,SilverWolf,CrimsonGaruda,0,4,986.94,972.33,973.53,987.53,Xtreme,Xtreme,season,S1,3,4,24.5812,22.3006,25.7293,29.1905,0.521,0.479,0.0,1.0,-0.0156,-0.103
M0322,2026-02-13,UnicornSting,LeonClaw,0,4,1004.81,1016.88,993.77,1031.59,Xtreme,Xtreme,season,S1,3,4,22.3006,23.7698,22.8622,30.4829,0.4826,0.5174,0.0,1.0,0.0084,0.0941
M0323,2026-02-13,ValkyrieVolt,RhinoReaper,5,3,1059.88,1018.65,1074.45,1012.23,Xtreme,Xtreme,season,S1,3,4,33.446,22.3006,50.9791,22.448,0.5591,0.4409,0.8449,0.1551,0.1747,-0.0022
M0324,2026-02-13,SharkEdge,WhaleWave,4,1,970.77,961.03,982.94,948.51,Xtreme,Xtreme,season,S1,3,4,20.4334,23.0107,31.7713,32.667,0.514,0.486,0.8971,0.1029,-0.185,-0.1399
M0325,2026-02-13,KnightMail,DranBrave,2,4,1014.12,1024.33,1006.61,1031.64,Xtreme,Xtreme,season,S1,2,4,21.6363,19.8895,22.7256,22.1383,0.4853,0.5147,0.1551,0.8449,-0.0168,0.0377
M0326,2026-02-13,PerseusDark,HellsReaper,4,0,1007.93,1024.81,1022.56,1009.52,Xtreme,Xtreme,season,S1,2,4,23.0107,22.3006,27.9042,29.1784,0.4757,0.5243,1.0,0.0,0.0709,0.1028
M0327,2026-02-13,SolEclipse,WyvernHover,4,1,984.06,1034.29,997.66,1015.19,Xtreme,Xtreme,season,S1,2,4,24.5812,33.446,28.9972,40.736,0.4282,0.5718,0.8971,0.1029,-0.0599,0.0727
M0328,2026-02-13,WeissTiger,SharkScale,4,3,1031.3,1089.41,1043.04,1071.62,Xtreme,Xtreme,season,S1,2,4,24.5812,27.3667,28.6414,43.3828,0.4171,0.5829,0.8271,0.1729,0.0551,0.1951
M0329,2026-02-13,PhoenixWing,DranDagger,1,4,991.22,976.37,980.37,990.5,Xtreme,Xtreme,season,S1,2,4,21.0148,22.3006,25.9337,33.7836,0.5214,0.4786,0.1029,0.8971,-0.078,-0.1716
M0330,2026-02-13,LeonCrest,DranSword,4,0,1064.47,1037.43,1080.4,1025.86,Xtreme,Xtreme,season,S1,1,4,22.3006,20.4334,34.5389,25.1054,0.5388,0.4612,1.0,0.0,0.1829,-0.0762
M0331,2026-02-13,ScorpioSpear,CobaltDragoon,4,0,1062.56,1089.44,1080.91,1071.03,Xtreme,Xtreme,season,S1,1,4,21.6363,21.0148,34.0753,34.1913,0.4614,0.5386,1.0,0.0,0.1916,0.209
M0332,2026-02-13,CerberusFlame,ViperTail,4,0,992.53,1001.25,1007.5,986.14,Xtreme,Xtreme,season,S1,1,4,18.9047,22.3006,29.2091,29.4754,0.4875,0.5125,1.0,0.0,-0.1817,-0.1072
M0333,2026-02-13,ImpactDrake,GolemRock,4,0,1116.55,1081.21,1125.36,1072.73,Xtreme,Xtreme,season,S1,1,4,17.6531,18.0428,19.5937,18.8647,0.5507,0.4493,1.0,0.0,0.0366,-0.0152
M0334,2026-02-13,FoxBrush,TuskMammoth,2,6,1063.85,1114.08,1052.75,1123.44,Xtreme,Xtreme,season,S1,1,4,18.9047,15.545,25.9318,21.8682,0.4282,0.5718,0.0,1.0,-0.1239,0.1356
M0335,2026-02-26,RhinoReaper,SharkEdge,3,4,1012.23,982.94,1003.29,992.69,Xtreme,Xtreme,season,S1,3,5,21.6363,19.8895,24.234,26.4064,0.5421,0.4579,0.1729,0.8271,-0.04,-0.1092
M0336,2026-02-26,LeonClaw,WhaleWave,2,4,1031.59,948.51,1016.3,964.15,Xtreme,Xtreme,season,S1,3,5,23.0107,22.3006,33.0853,33.8283,0.6173,0.3827,0.1551,0.8449,0.1459,-0.1723
M0337,2026-02-26,HellsChain,ValkyrieVolt,0,5,1019.49,1074.45,1005.16,1100.83,Xtreme,Xtreme,season,S1,3,5,21.6363,32.0629,27.3184,50.2956,0.4216,0.5784,-0.1029,1.1029,0.0875,0.1896
M0338,2026-02-26,CrimsonGaruda,WizardRod,2,4,987.53,965.66,978.91,977.77,Xtreme,Xtreme,season,S1,3,5,21.6363,22.3006,22.9205,32.1809,0.5314,0.4686,0.1551,0.8449,-0.0198,-0.1477
M0339,2026-02-26,UnicornSting,SilverWolf,3,5,993.77,973.53,984.29,984.63,Xtreme,Xtreme,season,S1,3,5,21.6363,23.7698,25.341,29.6858,0.5291,0.4709,0.1551,0.8449,-0.0571,-0.083
M0340,2026-02-26,SharkScale,PhoenixWing,4,0,1071.62,980.37,1084.79,969.96,Xtreme,Xtreme,season,S1,2,5,26.3757,20.4334,35.428,27.9987,0.6284,0.3716,1.0,0.0,0.1144,-0.1234
M0341,2026-02-26,WyvernHover,DranDagger,5,2,1015.19,990.5,1026.8,980.5,Xtreme,Xtreme,season,S1,2,5,32.0629,21.6363,32.1061,27.6702,0.5355,0.4645,0.8971,0.1029,0.0004,-0.093
M0342,2026-02-26,DranBrave,WeissTiger,4,3,1031.64,1043.04,1039.83,1032.37,Xtreme,Xtreme,season,S1,2,5,19.3807,23.7698,23.8396,31.0707,0.4836,0.5164,0.8271,0.1729,0.0767,0.1024
M0343,2026-02-26,HellsReaper,KnightMail,3,4,1009.52,1006.61,1001.93,1014.8,Xtreme,Xtreme,season,S1,2,5,21.6363,21.0148,22.8821,24.7074,0.5042,0.4958,0.1729,0.8271,0.0192,-0.0586
M0344,2026-02-26,SolEclipse,PerseusDark,2,5,997.66,1022.56,988.8,1033.79,Xtreme,Xtreme,season,S1,2,5,23.7698,22.3006,24.5271,31.0875,0.4642,0.5358,0.1029,0.8971,0.0106,0.1313
M0345,2026-02-26,GolemRock,FoxBrush,3,4,1072.73,1052.75,1065.07,1062.56,Xtreme,Xtreme,season,S1,1,5,17.6531,18.4594,21.5226,27.568,0.5287,0.4713,0.1729,0.8271,-0.0731,-0.1645
M0346,2026-02-26,ViperTail,TuskMammoth,5,0,986.14,1123.44,1011.53,1104.98,Xtreme,Xtreme,season,S1,1,5,21.6363,15.3164,32.105,23.3394,0.3121,0.6879,1.1029,-0.1029,-0.1613,0.1746
M0347,2026-02-26,DranSword,ImpactDrake,2,4,1025.86,1125.36,1020.2,1129.89,Xtreme,Xtreme,season,S1,1,5,19.8895,17.2885,27.4998,22.0427,0.3606,0.6394,0.1551,0.8449,-0.1275,0.0917
M0348,2026-02-26,CobaltDragoon,LeonCrest,0,4,1071.03,1080.4,1057.83,1097.87,Xtreme,Xtreme,season,S1,1,5,20.4334,21.6363,27.1349,35.918,0.4865,0.5135,0.0,1.0,0.1093,0.22
M0349,2026-02-26,CerberusFlame,ScorpioSpear,3,4,1007.5,1080.91,1002.28,1088.94,Xtreme,Xtreme,season,S1,1,5,18.4594,21.0148,23.395,36.0131,0.3959,0.6041,0.1729,0.8271,-0.0891,0.2379
M0350,2026-02-26,ScorpioSpear,ViperTail,0,5,1088.94,1011.53,1064.08,1028.05,Xtreme,Xtreme,season,S1,1,6,20.4334,21.0148,34.8953,23.1797,0.6096,0.3904,-0.1029,1.1029,0.2359,-0.0343
